# artifact=p124-s8-final-recon-c3-2308-ledger-20260719.tsv
# inputs=/tmp/c_m.txt,/tmp/c_v3.txt,/tmp/p92_ckpt_dump_v3.txt,/tmp/p125_audit.out
# total_deleted_cert=2308 unique_lost_terminal=358 expected=2308/358
# deleted_cert_by_old_terminal_class type1=44 type2=1417 type3=847
# unique_lost_terminal_by_old_class type1=8 type2=220 type3=130
# semantic_reason_rows S8_P1_TREND_TYPE1_REQUIRED=2264 S8_P3_TREND_OWNER_B_GATE_INFERRED=44
# turn_class_deleted ExecEvidenceOnly=1107 NestedConfirmed=1166 XiaozhuandaCandidate=35
# terminal_multiplicity 2:1 3:21 4:33 5:59 6:80 7:61 8:19 9:83 10:1
# invariants map_missing=0 nontrend=0 cert_turn_pair_bad=0
# authority_gap=main_repo_missing_requested_rulings_and_p124_source; type1_drop_owner_reason_is_inferred_because_p125_owner_readback_was_not_done
v3_cert_line	v3_turn_line	p125_line	caliber	exec	top	side	bucket	kinds	judge_at	ids	terminal_key	terminal_kind	old_terminal_class	old_terminal_bits	turn_class	confirmed_vec	semantic_reason_code	reason_strength	authority_status
77160	77161	552	A	1	5	Short	mixed	Trend,Consolidation,Consolidation,Trend,Trend	3790060,2598600,2432170,4613104,2381431	5:3789925:2741411-3789925|4:2433129:2394539-2433129|3:2410516:2409009-2410516|2:4613084:2379466-4613084|1:2378178:2377729-2378178	1:2378178:2377729-2378178	Trend	type2	000010	NestedConfirmed	10001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77162	77163	553	A	1	5	Short	mixed	Trend,Consolidation,Consolidation,Trend,Trend	3790060,2598600,2432170,4613104,2406017	5:3789925:2741411-3789925|4:2433129:2394539-2433129|3:2410516:2409009-2410516|2:4613084:2404126-4613084|1:2403092:2400485-2403092	1:2403092:2400485-2403092	Trend	type2	000010	NestedConfirmed	10001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77164	77165	554	A	1	5	Short	mixed	Trend,Consolidation,Consolidation,Trend,Trend	3790060,2598600,2432170,4613104,2411085	5:3789925:2741411-3789925|4:2433129:2394539-2433129|3:2410516:2409009-2410516|2:4613084:2404126-4613084|1:2410913:2408167-2410913	1:2410913:2408167-2410913	Trend	type3	000001	NestedConfirmed	10001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77166	77167	555	A	1	5	Short	mixed	Trend,Consolidation,Consolidation,Trend,Trend	3790060,2598600,2432170,4613104,2416252	5:3789925:2741411-3789925|4:2433129:2394539-2433129|3:2410516:2409009-2410516|2:4613084:2413667-4613084|1:2412859:2411693-2412859	1:2412859:2411693-2412859	Trend	type2	000010	NestedConfirmed	10001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77168	77169	556	A	1	5	Short	mixed	Trend,Consolidation,Trend,Consolidation,Trend	3790060,2598600,4613104,2434180,2430424	5:3789925:2741411-3789925|4:2433129:2394539-2433129|3:4613084:2421426-4613084|2:2426016:2425328-2426016|1:2428538:2427917-2428538	1:2428538:2427917-2428538	Trend	type2	000010	NestedConfirmed	10011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77170	77171	560	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Trend,Trend	3744923,2880303,2592667,4613104,2580128	5:3144361:3112513-3144361|4:2611493:2598739-2611493|3:2575423:2573242-2575423|2:4613084:2565279-4613084|1:2580079:2563432-2580079	1:2580079:2563432-2580079	Trend	type3	000001	NestedConfirmed	10001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77174	77175	566	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Consolidation,Trend	3744923,2880303,2736940,2723637,2722431	5:3144361:3112513-3144361|4:2611493:2598739-2611493|3:2686987:2685904-2686987|2:2716459:2715355-2716459|1:2722132:2721692-2722132	1:2722132:2721692-2722132	Trend	type2	000010	NestedConfirmed	10111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77176	77177	567	A	1	5	Short	mixed	Consolidation,Consolidation,Trend,Trend,Trend	3744923,2880303,4613104,2743231,2726713	5:3144361:3112513-3144361|4:2611493:2598739-2611493|3:4613084:2726712-4613084|2:2726712:2722753-2726712|1:2726533:2722571-2726533	1:2726533:2722571-2726533	Trend	type3	000001	NestedConfirmed	10011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77178	77179	578	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Trend,Trend	3744923,3212501,2980049,2963603,2954529	5:3144361:3112513-3144361|4:3077938:3071440-3077938|3:2947281:2945494-2947281|2:2963193:2945049-2963193|1:2953388:2951313-2953388	1:2953388:2951313-2953388	Trend	type3	000001	NestedConfirmed	11111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77180	77181	579	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Trend,Trend	3744923,3212501,2980049,2963603,2961914	5:3144361:3112513-3144361|4:3077938:3071440-3077938|3:2947281:2945494-2947281|2:2963193:2945049-2963193|1:2961447:2960668-2961447	1:2961447:2960668-2961447	Trend	type2	000010	NestedConfirmed	11111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77182	77183	580	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Consolidation,Trend	3744923,3212501,2980049,2964684,2963876	5:3144361:3112513-3144361|4:3077938:3071440-3077938|3:2947281:2945494-2947281|2:2947110:2945494-2947110|1:2963135:2962481-2963135	1:2963135:2962481-2963135	Trend	type2	000010	NestedConfirmed	11101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77184	77185	581	A	1	5	Short	mixed	Consolidation,Consolidation,Trend,Consolidation,Trend	3744923,3212501,4613104,2978339,2975291	5:3144361:3112513-3144361|4:3077938:3071440-3077938|3:4613084:2967772-4613084|2:2966405:2965522-2966405|1:2966531:2966006-2966531	1:2966531:2966006-2966531	Trend	type2	000010	NestedConfirmed	11001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77188	77189	583	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Consolidation,Trend	3744923,3212501,3081107,3066864,3062554	5:3144361:3112513-3144361|4:3077938:3071440-3077938|3:3062552:3061071-3062552|2:3039548:3038954-3039548|1:3062401:3059101-3062401	1:3062401:3059101-3062401	Trend	type3	000001	NestedConfirmed	11011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77192	77193	585	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Consolidation,Trend	3744923,3212501,3126899,3115054,3068321	5:3144361:3112513-3144361|4:3077938:3071440-3077938|3:3084313:3081946-3084313|2:3070030:3069442-3070030|1:3068268:3065328-3068268	1:3068268:3065328-3068268	Trend	type2	000010	NestedConfirmed	11111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77194	77195	586	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Consolidation,Trend	3744923,3212501,3126899,3115054,3086474	5:3144361:3112513-3144361|4:3077938:3071440-3077938|3:3084313:3081946-3084313|2:3070030:3069442-3070030|1:3086340:3068541-3086340	1:3086340:3068541-3086340	Trend	type3	000001	NestedConfirmed	11111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77196	77197	588	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Trend,Trend	3744923,3293007,3201951,4613104,3212730	5:3144361:3112513-3144361|4:3219986:3213808-3219986|3:3157643:3155902-3157643|2:4613084:3166964-4613084|1:3212703:3165056-3212703	1:3212703:3165056-3212703	Trend	type3	000001	NestedConfirmed	11001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77198	77199	594	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Trend,Trend	3744923,3538932,3323169,3296524,3289681	5:3144361:3112513-3144361|4:3326546:3314109-3326546|3:3299210:3296919-3299210|2:3284523:3283911-3284523|1:3289316:3287656-3289316	1:3289316:3287656-3289316	Trend	type3	000001	NestedConfirmed	10011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77200	77201	595	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Trend,Trend	3744923,3538932,3323169,3315958,3310811	5:3144361:3112513-3144361|4:3326546:3314109-3326546|3:3299210:3296919-3299210|2:3306843:3306426-3306843|1:3310630:3306114-3310630	1:3310630:3306114-3310630	Trend	type2	000010	NestedConfirmed	10011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77204	77205	602	A	1	5	Short	mixed	Consolidation,Consolidation,Trend,Trend,Trend	4413181,3868222,3581750,4613104,3568186	5:3833289:3798471-3833289|4:3573129:3563572-3573129|3:3548178:3544470-3548178|2:4613084:3553346-4613084|1:3568128:3556855-3568128	1:3568128:3556855-3568128	Trend	type3	000001	ExecEvidenceOnly	01101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77206	77207	604	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Consolidation,Trend	4413181,3868222,3640074,3630987,3625822	5:3833289:3798471-3833289|4:3573129:3563572-3573129|3:3625589:3621529-3625589|2:3614166:3613764-3614166|1:3624719:3624494-3624719	1:3624719:3624494-3624719	Trend	type2	000010	ExecEvidenceOnly	01011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77208	77209	606	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Trend,Trend	4413181,3868222,3691803,3684490,3683411	5:3833289:3798471-3833289|4:3573129:3563572-3573129|3:3684329:3683160-3684329|2:3684075:3662863-3684075|1:3683373:3662056-3683373	1:3683373:3662056-3683373	Trend	type3	000001	ExecEvidenceOnly	01111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77210	77211	607	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Consolidation,Trend	4413181,3868222,3691803,3686315,3683165	5:3833289:3798471-3833289|4:3573129:3563572-3573129|3:3684329:3683160-3684329|2:3681015:3680542-3681015|1:3682808:3681035-3682808	1:3682808:3681035-3682808	Trend	type3	000001	ExecEvidenceOnly	01111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77212	77213	608	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Trend,Trend	4413181,3868222,3691803,4613104,3687148	5:3833289:3798471-3833289|4:3573129:3563572-3573129|3:3684329:3683160-3684329|2:4613084:3685807-4613084|1:3686280:3683596-3686280	1:3686280:3683596-3686280	Trend	type3	000001	ExecEvidenceOnly	01101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77216	77217	611	A	1	5	Short	mixed	Consolidation,Consolidation,Trend,Trend,Trend	4413181,3868222,4613104,3764553,3761682	5:3833289:3798471-3833289|4:3573129:3563572-3573129|3:4613084:3736828-4613084|2:3760903:3760322-3760903|1:3760322:3759520-3760322	1:3760322:3759520-3760322	Trend	type2	000010	ExecEvidenceOnly	01011	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77218	77219	612	A	1	5	Short	mixed	Consolidation,Consolidation,Trend,Trend,Trend	4413181,3868222,4613104,4613104,3766899	5:3833289:3798471-3833289|4:3573129:3563572-3573129|3:4613084:3736828-4613084|2:4613084:3764299-4613084|1:3766835:3763833-3766835	1:3766835:3763833-3766835	Trend	type3	000001	ExecEvidenceOnly	01001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77222	77223	614	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Trend,Trend	4413181,3868222,3818283,3792520,3782657	5:3833289:3798471-3833289|4:3573129:3563572-3573129|3:3765549:3764299-3765549|2:3781370:3779466-3781370|1:3779130:3778864-3779130	1:3779130:3778864-3779130	Trend	type2	000010	ExecEvidenceOnly	01111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77224	77225	615	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Consolidation,Trend	4413181,3868222,3818283,3802651,3799015	5:3833289:3798471-3833289|4:3573129:3563572-3573129|3:3765549:3764299-3765549|2:3793981:3793560-3793981|1:3797099:3796564-3797099	1:3797099:3796564-3797099	Trend	type2	000010	ExecEvidenceOnly	01111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77226	77227	617	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Consolidation,Trend	4413181,4015080,3984050,3842612,3828036	5:3833289:3798471-3833289|4:3914981:3881573-3914981|3:3846642:3844367-3846642|2:3802381:3801967-3802381|1:3823837:3821469-3823837	1:3823837:3821469-3823837	Trend	type3	000001	ExecEvidenceOnly	00111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77228	77229	618	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Consolidation,Trend	4413181,4015080,3984050,3842612,3847632	5:3833289:3798471-3833289|4:3914981:3881573-3914981|3:3846642:3844367-3846642|2:3802381:3801967-3802381|1:3847605:3832115-3847605	1:3847605:3832115-3847605	Trend	type3	000001	ExecEvidenceOnly	00111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77230	77231	620	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Trend,Trend	4413181,4015080,3984050,4613104,3872812	5:3833289:3798471-3833289|4:3914981:3881573-3914981|3:3846642:3844367-3846642|2:4613084:3872408-4613084|1:3872151:3870121-3872151	1:3872151:3870121-3872151	Trend	type3	000001	ExecEvidenceOnly	00101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77232	77233	621	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Trend,Trend	4413181,4015080,3984050,4613104,3878160	5:3833289:3798471-3833289|4:3914981:3881573-3914981|3:3846642:3844367-3846642|2:4613084:3872408-4613084|1:3878128:3874849-3878128	1:3878128:3874849-3878128	Trend	type3	000001	ExecEvidenceOnly	00101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77234	77235	622	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Consolidation,Trend	4413181,4015080,3984050,3913600,4073739	5:3833289:3798471-3833289|4:3914981:3881573-3914981|3:3846642:3844367-3846642|2:3900478:3899363-3900478|1:4073698:3898945-4073698	1:4073698:3898945-4073698	Trend	type3	000001	ExecEvidenceOnly	00101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77236	77237	623	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Consolidation,Trend	4413181,4117292,4015080,3965697,3958668	5:3833289:3798471-3833289|4:4042708:4017039-4042708|3:3991745:3983896-3991745|2:3960026:3959557-3960026|1:3957492:3956141-3957492	1:3957492:3956141-3957492	Trend	type2	000010	ExecEvidenceOnly	00111	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77238	77239	624	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Consolidation,Trend	4413181,4117292,4015080,3994765,3973126	5:3833289:3798471-3833289|4:4042708:4017039-4042708|3:3991745:3983896-3991745|2:3977279:3976665-3977279|1:3972852:3971407-3972852	1:3972852:3971407-3972852	Trend	type3	000001	ExecEvidenceOnly	00101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77240	77241	625	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Consolidation,Trend	4413181,4117292,4015080,3994765,3982953	5:3833289:3798471-3833289|4:4042708:4017039-4042708|3:3991745:3983896-3991745|2:3977279:3976665-3977279|1:3982602:3975461-3982602	1:3982602:3975461-3982602	Trend	type2	000010	ExecEvidenceOnly	00101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77242	77243	626	A	1	5	Short	mixed	Consolidation,Consolidation,Consolidation,Consolidation,Trend	4413181,4117292,4052290,4036661,4007398	5:3833289:3798471-3833289|4:4042708:4017039-4042708|3:4018257:4017039-4018257|2:4001207:4000859-4001207|1:4000813:3999971-4000813	1:4000813:3999971-4000813	Trend	type3	000001	ExecEvidenceOnly	00101	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77244	77245	630	A	1	5	Short	mixed	Consolidation,Consolidation,Trend,Consolidation,Trend	4413181,4201435,4613104,4107843,4091303	5:3833289:3798471-3833289|4:4154059:4149503-4154059|3:4613084:4083156-4613084|2:4090734:4090074-4090734|1:4091016:4089584-4091016	1:4091016:4089584-4091016	Trend	type3	000001	ExecEvidenceOnly	01001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77246	77247	631	A	1	5	Short	mixed	Consolidation,Consolidation,Trend,Consolidation,Trend	4413181,4201435,4613104,4107843,4095665	5:3833289:3798471-3833289|4:4154059:4149503-4154059|3:4613084:4083156-4613084|2:4090734:4090074-4090734|1:4091879:4091393-4091879	1:4091879:4091393-4091879	Trend	type2	000010	ExecEvidenceOnly	01001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77528	77529	518	B	1	5	Short	mixed	Trend,Consolidation,Consolidation,Consolidation,Trend	4572607,1893042,1560148,1544222,1544879	5:4572566:1150935-4572566|4:1553943:1522177-1553943|3:1542851:1528954-1542851|2:1541685:1538499-1541685|1:1540919:1540199-1540919	1:1540919:1540199-1540919	Trend	type2	000010	ExecEvidenceOnly	00001	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77534	77535	956	A	2	2	Long	trend	Trend	400226	2:394481:389690-394481	2:394481:389690-394481	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77536	77537	957	A	2	2	Long	trend	Trend	443950	2:443309:431013-443309	2:443309:431013-443309	Trend	type3	001000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77540	77541	959	A	2	2	Long	trend	Trend	561775	2:554749:551523-554749	2:554749:551523-554749	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77542	77543	960	A	2	2	Long	trend	Trend	673920	2:664175:658962-664175	2:664175:658962-664175	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77544	77545	961	A	2	2	Long	trend	Trend	698852	2:682374:678260-682374	2:682374:678260-682374	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77546	77547	962	A	2	2	Long	trend	Trend	758089	2:758060:747687-758060	2:758060:747687-758060	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77552	77553	965	A	2	2	Long	trend	Trend	1181697	2:1169722:1166313-1169722	2:1169722:1166313-1169722	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77556	77557	967	A	2	2	Long	trend	Trend	1324694	2:1323738:1314840-1323738	2:1323738:1314840-1323738	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77558	77559	968	A	2	2	Long	trend	Trend	1401985	2:1390041:1387783-1390041	2:1390041:1387783-1390041	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77560	77561	969	A	2	2	Long	trend	Trend	1492695	2:1487858:1477222-1487858	2:1487858:1477222-1487858	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77562	77563	970	A	2	2	Long	trend	Trend	1967332	2:1963252:1958258-1963252	2:1963252:1958258-1963252	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77564	77565	971	A	2	2	Long	trend	Trend	1996345	2:1973211:1967243-1973211	2:1973211:1967243-1973211	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77566	77567	972	A	2	2	Long	trend	Trend	2055557	2:2054980:2015512-2054980	2:2054980:2015512-2054980	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77570	77571	974	A	2	2	Long	trend	Trend	2302012	2:2301533:2254836-2301533	2:2301533:2254836-2301533	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77574	77575	976	A	2	2	Long	trend	Trend	2317643	2:2301533:2300890-2301533	2:2301533:2300890-2301533	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77576	77577	977	A	2	2	Long	trend	Trend	2438800	2:2433420:2431613-2433420	2:2433420:2431613-2433420	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77578	77579	978	A	2	2	Long	trend	Trend	2564622	2:2532644:2530734-2532644	2:2532644:2530734-2532644	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77580	77581	979	A	2	2	Long	trend	Trend	2651816	2:2646020:2636710-2646020	2:2646020:2636710-2646020	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77582	77583	980	A	2	2	Long	trend	Trend	2986425	2:2978047:2976801-2978047	2:2978047:2976801-2978047	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77584	77585	981	A	2	2	Long	trend	Trend	3184016	2:3183862:3149629-3183862	2:3183862:3149629-3183862	Trend	type3	001000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77586	77587	982	A	2	2	Long	trend	Trend	3612505	2:3612390:3520899-3612390	2:3612390:3520899-3612390	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77588	77589	983	A	2	2	Long	trend	Trend	3611181	2:3610419:3597828-3610419	2:3610419:3597828-3610419	Trend	type3	001000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77590	77591	984	A	2	2	Long	trend	Trend	3704744	2:3695153:3690137-3695153	2:3695153:3690137-3695153	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
77592	77593	985	A	2	2	Long	trend	Trend	3868897	2:3868769:3854721-3868769	2:3868769:3854721-3868769	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
